session_id,user_id,user_type,device_type,region,num_events,session_start_time,session_end_time,session_length_sec,viewed_3d_flag,viewed_specs_flag,viewed_pricing_flag,application_intent_flag,dropoff_stage
S02061,U0536,returning,mobile,South,4,2026-03-01 04:56:21,2026-03-01 04:57:38,77,0,0,0,0,browse
S02062,U0457,returning,mobile,East,3,2026-03-05 17:31:40,2026-03-05 17:32:33,52,0,0,0,0,entry
S02063,U0360,new,desktop,East,8,2026-03-04 03:26:56,2026-03-04 03:29:36,159,1,1,1,0,pricing
S02064,U0727,new,mobile,West,3,2026-03-15 06:03:16,2026-03-15 06:04:18,62,0,0,0,0,entry
S02065,U0178,new,desktop,South,3,2026-03-01 21:47:30,2026-03-01 21:48:06,36,0,0,0,0,entry
S02066,U0381,new,desktop,North,7,2026-03-17 13:30:41,2026-03-17 13:32:51,129,1,0,1,0,pricing
S02067,U0667,new,mobile,East,3,2026-03-04 10:03:30,2026-03-04 10:04:20,49,0,0,0,0,entry
S02068,U0704,returning,mobile,South,4,2026-03-18 16:30:37,2026-03-18 16:32:41,124,0,0,0,0,browse
S02069,U0420,new,mobile,East,3,2026-03-11 20:40:34,2026-03-11 20:41:11,37,0,0,0,0,entry
S02070,U0163,returning,mobile,East,8,2026-03-09 17:53:58,2026-03-09 17:57:05,186,1,0,1,1,application
S02071,U0059,new,mobile,East,3,2026-03-02 19:41:22,2026-03-02 19:42:15,52,0,0,0,0,entry
S02072,U0053,new,mobile,South,4,2026-03-13 01:49:40,2026-03-13 01:50:07,27,0,0,0,0,browse
S02073,U0127,returning,mobile,West,9,2026-03-14 06:43:47,2026-03-14 06:46:28,161,1,1,1,1,application
S02074,U0774,new,desktop,East,7,2026-03-07 19:10:48,2026-03-07 19:12:53,125,1,0,1,0,pricing
S02075,U0772,returning,desktop,North,8,2026-03-07 06:15:47,2026-03-07 06:19:01,193,0,1,1,1,application
S02076,U0659,new,mobile,South,7,2026-03-01 23:03:51,2026-03-01 23:06:34,163,1,1,0,0,product_detail
S02077,U0725,new,mobile,North,3,2026-03-09 21:38:13,2026-03-09 21:39:32,79,0,0,0,0,entry
S02078,U0299,new,mobile,East,6,2026-03-10 01:41:10,2026-03-10 01:43:17,126,0,1,0,0,product_detail
S02079,U0577,returning,mobile,East,4,2026-03-16 01:32:01,2026-03-16 01:33:12,71,0,0,0,0,browse
S02080,U0531,returning,mobile,West,6,2026-03-01 04:37:37,2026-03-01 04:39:04,86,1,0,0,0,product_detail
S02081,U0414,new,mobile,East,3,2026-03-10 16:35:51,2026-03-10 16:36:17,26,0,0,0,0,entry
S02082,U0432,returning,mobile,North,4,2026-03-12 05:17:48,2026-03-12 05:18:56,67,0,0,0,0,browse
S02083,U0244,returning,mobile,East,3,2026-03-16 14:16:27,2026-03-16 14:17:38,70,0,0,0,0,entry
S02084,U0027,returning,mobile,North,7,2026-03-03 01:59:42,2026-03-03 02:01:52,130,1,0,1,0,pricing
S02085,U0008,new,mobile,South,6,2026-03-02 13:33:26,2026-03-02 13:35:49,142,1,0,0,0,product_detail
S02086,U0515,new,mobile,South,3,2026-03-03 18:35:59,2026-03-03 18:36:53,53,0,0,0,0,entry
S02087,U0175,new,mobile,East,6,2026-03-14 05:31:58,2026-03-14 05:33:59,121,1,0,0,0,product_detail
S02088,U0334,new,desktop,West,3,2026-03-14 19:00:15,2026-03-14 19:01:03,48,0,0,0,0,entry
S02089,U0160,new,mobile,East,4,2026-03-02 12:21:02,2026-03-02 12:22:34,92,0,0,0,0,browse
S02090,U0038,new,mobile,West,6,2026-03-02 07:30:08,2026-03-02 07:31:42,94,1,0,0,0,product_detail
S02091,U0469,new,desktop,South,5,2026-03-05 06:35:20,2026-03-05 06:36:11,51,0,0,0,0,product_detail
S02092,U0325,new,mobile,South,3,2026-03-02 23:35:56,2026-03-02 23:36:51,55,0,0,0,0,entry
S02093,U0543,returning,mobile,South,6,2026-03-13 17:42:19,2026-03-13 17:43:27,67,0,1,0,0,product_detail
S02094,U0206,returning,mobile,North,6,2026-03-09 07:14:26,2026-03-09 07:16:15,109,1,0,0,0,product_detail
S02095,U0451,returning,desktop,North,4,2026-03-12 12:59:54,2026-03-12 13:01:17,82,0,0,0,0,browse
S02096,U0220,returning,mobile,East,8,2026-03-17 19:38:39,2026-03-17 19:41:36,177,1,0,1,1,application
S02097,U0526,returning,mobile,East,9,2026-03-15 23:08:40,2026-03-15 23:11:19,158,1,1,1,1,application
S02098,U0372,new,mobile,North,5,2026-03-03 18:10:50,2026-03-03 18:12:21,90,0,0,0,0,product_detail
S02099,U0438,returning,mobile,South,4,2026-03-04 01:14:08,2026-03-04 01:16:08,119,0,0,0,0,browse
S02100,U0505,new,desktop,East,5,2026-03-03 08:45:59,2026-03-03 08:47:08,68,0,0,0,0,product_detail
S02101,U0642,new,mobile,East,4,2026-03-19 19:06:41,2026-03-19 19:08:05,84,0,0,0,0,browse
S02102,U0641,returning,desktop,East,8,2026-03-09 10:46:28,2026-03-09 10:48:44,136,1,1,1,0,pricing
S02103,U0413,returning,desktop,East,7,2026-03-08 10:49:13,2026-03-08 10:52:23,190,1,1,0,0,product_detail
S02104,U0526,returning,mobile,East,3,2026-03-09 12:53:49,2026-03-09 12:54:53,64,0,0,0,0,entry
S02105,U0489,new,desktop,West,5,2026-03-13 16:46:06,2026-03-13 16:47:30,84,0,0,0,0,product_detail
S02106,U0779,returning,mobile,East,4,2026-03-10 01:21:32,2026-03-10 01:23:08,95,0,0,0,0,browse
S02107,U0208,returning,mobile,East,4,2026-03-14 04:10:56,2026-03-14 04:12:17,81,0,0,0,0,browse
S02108,U0197,new,desktop,South,3,2026-03-16 09:23:39,2026-03-16 09:24:44,65,0,0,0,0,entry
S02109,U0597,new,mobile,North,3,2026-03-03 03:02:32,2026-03-03 03:02:51,19,0,0,0,0,entry
S02110,U0557,new,mobile,North,3,2026-03-01 09:34:08,2026-03-01 09:35:21,73,0,0,0,0,entry
S02111,U0282,returning,mobile,East,6,2026-03-13 01:10:36,2026-03-13 01:13:23,167,0,1,0,0,product_detail
S02112,U0746,new,mobile,South,7,2026-03-15 02:35:35,2026-03-15 02:37:41,126,0,1,1,0,pricing
S02113,U0382,new,mobile,East,6,2026-03-10 05:59:42,2026-03-10 06:01:20,97,0,1,0,0,product_detail
S02114,U0398,new,desktop,South,3,2026-03-11 00:33:06,2026-03-11 00:34:20,74,0,0,0,0,entry
S02115,U0504,returning,mobile,South,3,2026-03-10 02:14:44,2026-03-10 02:15:38,53,0,0,0,0,entry
S02116,U0151,new,mobile,East,3,2026-03-07 11:53:37,2026-03-07 11:54:20,43,0,0,0,0,entry
S02117,U0118,new,desktop,East,6,2026-03-17 08:13:34,2026-03-17 08:14:37,63,0,1,0,0,product_detail
S02118,U0757,new,mobile,West,5,2026-03-04 17:20:51,2026-03-04 17:23:01,130,0,0,0,0,product_detail
S02119,U0289,returning,desktop,South,4,2026-03-05 03:16:17,2026-03-05 03:17:47,89,0,0,0,0,browse
S02120,U0189,returning,mobile,East,4,2026-03-10 11:59:06,2026-03-10 12:00:50,103,0,0,0,0,browse
S02121,U0536,returning,mobile,South,3,2026-03-02 06:02:53,2026-03-02 06:04:04,71,0,0,0,0,entry
S02122,U0118,new,desktop,East,4,2026-03-16 10:39:22,2026-03-16 10:40:34,71,0,0,0,0,browse
S02123,U0417,returning,desktop,East,4,2026-03-13 13:20:08,2026-03-13 13:21:11,63,0,0,0,0,browse
S02124,U0432,returning,mobile,North,4,2026-03-18 05:37:10,2026-03-18 05:38:09,59,0,0,0,0,browse
S02125,U0011,new,mobile,East,3,2026-03-15 00:05:17,2026-03-15 00:06:30,73,0,0,0,0,entry
S02126,U0399,new,mobile,South,7,2026-03-14 10:05:26,2026-03-14 10:06:44,78,1,0,1,0,pricing
S02127,U0097,returning,desktop,East,7,2026-03-01 06:43:17,2026-03-01 06:46:21,184,0,1,1,0,pricing
S02128,U0214,new,desktop,East,4,2026-03-14 21:05:38,2026-03-14 21:06:23,44,0,0,0,0,browse
S02129,U0031,returning,desktop,North,7,2026-03-16 09:36:05,2026-03-16 09:38:52,166,1,1,0,0,product_detail
S02130,U0092,returning,mobile,West,5,2026-03-05 16:54:48,2026-03-05 16:56:33,104,0,0,0,0,product_detail
S02131,U0567,new,mobile,South,4,2026-03-07 16:10:43,2026-03-07 16:11:49,66,0,0,0,0,browse
S02132,U0380,returning,desktop,East,6,2026-03-16 11:53:13,2026-03-16 11:55:30,137,1,0,0,0,product_detail
S02133,U0401,new,mobile,East,5,2026-03-03 14:22:36,2026-03-03 14:23:46,70,0,0,0,0,product_detail
S02134,U0097,returning,desktop,East,4,2026-03-02 21:04:40,2026-03-02 21:05:59,78,0,0,0,0,browse
S02135,U0050,returning,desktop,West,6,2026-03-03 10:38:43,2026-03-03 10:40:36,112,0,1,0,0,product_detail
S02136,U0528,new,desktop,East,4,2026-03-02 20:27:19,2026-03-02 20:28:34,74,0,0,0,0,browse
S02137,U0401,new,mobile,East,3,2026-03-16 09:04:14,2026-03-16 09:05:00,45,0,0,0,0,entry
S02138,U0652,new,mobile,East,6,2026-03-08 06:02:14,2026-03-08 06:04:39,145,0,1,0,0,product_detail
S02139,U0097,returning,desktop,East,4,2026-03-03 20:16:41,2026-03-03 20:18:06,84,0,0,0,0,browse
S02140,U0038,new,mobile,West,3,2026-03-15 13:31:16,2026-03-15 13:31:58,42,0,0,0,0,entry
S02141,U0244,returning,mobile,East,4,2026-03-13 15:56:26,2026-03-13 15:57:13,47,0,0,0,0,browse
S02142,U0259,new,mobile,East,8,2026-03-01 17:13:01,2026-03-01 17:15:54,172,1,1,1,0,pricing
S02143,U0334,new,desktop,West,4,2026-03-06 06:23:13,2026-03-06 06:23:54,40,0,0,0,0,browse
S02144,U0117,returning,mobile,East,3,2026-03-03 00:36:32,2026-03-03 00:37:05,32,0,0,0,0,entry
S02145,U0671,new,desktop,East,8,2026-03-12 16:32:15,2026-03-12 16:35:25,190,1,1,1,0,pricing
S02146,U0698,returning,desktop,South,7,2026-03-11 14:01:28,2026-03-11 14:03:40,131,0,1,1,0,pricing
S02147,U0383,returning,mobile,North,3,2026-03-10 12:50:15,2026-03-10 12:51:06,51,0,0,0,0,entry
S02148,U0736,new,mobile,East,4,2026-03-08 13:30:41,2026-03-08 13:31:47,65,0,0,0,0,browse
S02149,U0187,new,desktop,North,6,2026-03-11 19:54:20,2026-03-11 19:57:01,161,0,1,0,0,product_detail
S02150,U0787,new,mobile,West,5,2026-03-15 17:46:31,2026-03-15 17:48:26,114,0,0,0,0,product_detail
S02151,U0371,returning,mobile,South,3,2026-03-10 01:50:51,2026-03-10 01:51:43,51,0,0,0,0,entry
S02152,U0135,returning,mobile,North,6,2026-03-05 01:25:46,2026-03-05 01:27:59,133,1,0,0,0,product_detail
S02153,U0497,new,mobile,South,5,2026-03-15 15:47:12,2026-03-15 15:49:29,136,0,0,0,0,product_detail
S02154,U0482,returning,mobile,South,6,2026-03-03 18:47:18,2026-03-03 18:49:09,111,1,0,0,0,product_detail
S02155,U0380,returning,desktop,East,6,2026-03-02 18:18:57,2026-03-02 18:20:45,108,0,0,0,1,application
S02156,U0417,returning,desktop,East,8,2026-03-01 05:36:41,2026-03-01 05:39:28,167,1,1,0,1,application
S02157,U0151,new,mobile,East,3,2026-03-14 15:10:45,2026-03-14 15:11:21,36,0,0,0,0,entry
S02158,U0480,returning,mobile,North,7,2026-03-15 14:34:30,2026-03-15 14:36:51,140,1,0,1,0,pricing
S02159,U0788,returning,mobile,South,6,2026-03-20 14:21:36,2026-03-20 14:24:10,154,1,0,0,0,product_detail
S02160,U0471,returning,desktop,South,8,2026-03-20 17:50:11,2026-03-20 17:52:30,138,1,1,1,0,pricing
S02161,U0093,new,mobile,East,6,2026-03-11 05:23:18,2026-03-11 05:25:08,110,1,0,0,0,product_detail
S02162,U0419,returning,desktop,West,8,2026-03-15 08:22:55,2026-03-15 08:25:39,163,1,0,1,1,application
S02163,U0211,new,mobile,East,5,2026-03-01 02:42:25,2026-03-01 02:44:01,96,0,0,0,0,product_detail
S02164,U0043,new,mobile,South,4,2026-03-13 22:46:01,2026-03-13 22:47:09,67,0,0,0,0,browse
S02165,U0529,new,desktop,South,5,2026-03-01 09:28:45,2026-03-01 09:30:07,81,0,0,0,0,product_detail
S02166,U0033,new,mobile,North,3,2026-03-07 16:00:32,2026-03-07 16:01:22,49,0,0,0,0,entry
S02167,U0317,new,mobile,North,7,2026-03-02 22:28:03,2026-03-02 22:31:00,177,1,1,0,0,product_detail
S02168,U0210,returning,mobile,South,3,2026-03-17 21:42:56,2026-03-17 21:44:04,67,0,0,0,0,entry
S02169,U0191,new,mobile,East,3,2026-03-03 22:43:41,2026-03-03 22:44:51,69,0,0,0,0,entry
S02170,U0481,returning,mobile,South,3,2026-03-01 17:03:41,2026-03-01 17:04:06,25,0,0,0,0,entry
S02171,U0038,new,mobile,West,5,2026-03-04 08:49:07,2026-03-04 08:50:30,82,0,0,0,0,product_detail
S02172,U0225,new,desktop,East,5,2026-03-03 03:16:24,2026-03-03 03:17:49,84,0,0,0,0,product_detail
S02173,U0427,new,mobile,South,4,2026-03-07 07:16:44,2026-03-07 07:17:08,23,0,0,0,0,browse
S02174,U0039,new,mobile,West,3,2026-03-02 19:42:54,2026-03-02 19:43:39,44,0,0,0,0,entry
S02175,U0305,new,desktop,South,4,2026-03-20 05:09:23,2026-03-20 05:10:26,62,0,0,0,0,browse
S02176,U0733,returning,mobile,South,6,2026-03-15 03:53:10,2026-03-15 03:54:43,93,0,1,0,0,product_detail
S02177,U0453,new,mobile,South,5,2026-03-11 00:45:40,2026-03-11 00:47:44,124,0,0,0,0,product_detail
S02178,U0157,new,mobile,North,3,2026-03-06 20:06:54,2026-03-06 20:08:08,74,0,0,0,0,entry
S02179,U0715,new,mobile,East,3,2026-03-07 19:25:38,2026-03-07 19:26:36,57,0,0,0,0,entry
S02180,U0131,new,mobile,West,6,2026-03-03 05:28:37,2026-03-03 05:30:33,116,1,0,0,0,product_detail
S02181,U0391,new,mobile,West,4,2026-03-17 00:10:31,2026-03-17 00:11:41,70,0,0,0,0,browse
S02182,U0718,new,mobile,West,4,2026-03-13 00:07:43,2026-03-13 00:08:11,28,0,0,0,0,browse
S02183,U0590,returning,mobile,South,6,2026-03-12 08:43:02,2026-03-12 08:44:56,113,1,0,0,0,product_detail
S02184,U0063,returning,desktop,East,7,2026-03-20 18:11:12,2026-03-20 18:14:26,193,1,0,1,0,pricing
S02185,U0130,new,desktop,West,6,2026-03-04 17:42:39,2026-03-04 17:44:22,103,1,0,0,0,product_detail
S02186,U0248,new,desktop,West,4,2026-03-11 23:33:38,2026-03-11 23:35:13,95,0,0,0,0,browse
S02187,U0505,new,desktop,East,6,2026-03-05 13:29:27,2026-03-05 13:31:04,96,1,0,0,0,product_detail
S02188,U0133,new,desktop,West,7,2026-03-16 17:42:37,2026-03-16 17:44:13,96,0,1,1,0,pricing
S02189,U0667,new,mobile,East,3,2026-03-12 04:27:45,2026-03-12 04:28:21,36,0,0,0,0,entry
S02190,U0377,new,mobile,South,7,2026-03-12 13:25:48,2026-03-12 13:28:33,164,1,0,1,0,pricing
S02191,U0104,returning,mobile,South,3,2026-03-09 14:28:06,2026-03-09 14:28:54,47,0,0,0,0,entry
S02192,U0731,new,desktop,West,3,2026-03-10 15:13:38,2026-03-10 15:14:45,66,0,0,0,0,entry
S02193,U0670,new,mobile,East,5,2026-03-09 02:25:02,2026-03-09 02:26:29,87,0,0,0,0,product_detail
S02194,U0414,new,mobile,East,3,2026-03-02 04:37:22,2026-03-02 04:38:35,72,0,0,0,0,entry
S02195,U0695,new,mobile,North,7,2026-03-05 16:58:24,2026-03-05 17:00:49,144,1,0,1,0,pricing
S02196,U0260,new,desktop,East,3,2026-03-15 17:51:51,2026-03-15 17:53:03,72,0,0,0,0,entry
S02197,U0009,new,desktop,West,3,2026-03-03 15:36:16,2026-03-03 15:37:08,51,0,0,0,0,entry
S02198,U0644,new,mobile,East,4,2026-03-03 16:42:37,2026-03-03 16:43:13,36,0,0,0,0,browse
S02199,U0508,new,mobile,East,4,2026-03-14 23:05:45,2026-03-14 23:06:33,48,0,0,0,0,browse
S02200,U0025,new,mobile,East,3,2026-03-03 10:51:19,2026-03-03 10:51:58,39,0,0,0,0,entry
S02201,U0166,new,desktop,South,9,2026-03-17 23:29:43,2026-03-17 23:32:51,187,1,1,1,1,application
S02202,U0375,new,mobile,North,6,2026-03-20 01:43:10,2026-03-20 01:45:41,150,0,0,1,0,pricing
S02203,U0419,returning,desktop,West,6,2026-03-18 19:31:02,2026-03-18 19:32:50,108,1,0,0,0,product_detail
S02204,U0405,returning,mobile,South,4,2026-03-18 22:33:05,2026-03-18 22:34:01,55,0,0,0,0,browse
S02205,U0412,new,desktop,East,6,2026-03-17 12:58:08,2026-03-17 12:59:43,95,1,0,0,0,product_detail
S02206,U0726,new,desktop,East,5,2026-03-01 07:25:06,2026-03-01 07:26:41,95,0,0,0,0,product_detail
S02207,U0244,returning,mobile,East,7,2026-03-07 09:41:36,2026-03-07 09:43:44,128,0,0,1,1,application
S02208,U0393,returning,mobile,South,3,2026-03-01 00:35:10,2026-03-01 00:36:04,54,0,0,0,0,entry
S02209,U0681,returning,desktop,West,5,2026-03-03 15:43:19,2026-03-03 15:44:32,73,0,0,0,0,product_detail
S02210,U0388,new,mobile,West,3,2026-03-13 17:59:29,2026-03-13 18:00:19,50,0,0,0,0,entry
S02211,U0466,returning,mobile,East,5,2026-03-19 19:37:10,2026-03-19 19:38:18,67,0,0,0,0,product_detail
S02212,U0264,returning,desktop,West,7,2026-03-12 21:49:52,2026-03-12 21:52:38,166,0,0,1,1,application
S02213,U0652,new,mobile,East,4,2026-03-01 07:53:59,2026-03-01 07:55:13,74,0,0,0,0,browse
S02214,U0423,new,desktop,East,3,2026-03-19 19:11:39,2026-03-19 19:12:55,75,0,0,0,0,entry
S02215,U0222,returning,mobile,South,3,2026-03-07 13:14:59,2026-03-07 13:16:20,80,0,0,0,0,entry
S02216,U0255,new,mobile,West,4,2026-03-04 14:09:29,2026-03-04 14:10:30,61,0,0,0,0,browse
S02217,U0196,returning,mobile,East,6,2026-03-13 02:00:29,2026-03-13 02:02:31,121,1,0,0,0,product_detail
S02218,U0794,new,mobile,East,4,2026-03-19 01:37:26,2026-03-19 01:38:19,52,0,0,0,0,browse
S02219,U0403,new,mobile,West,6,2026-03-03 14:52:29,2026-03-03 14:55:21,171,0,0,1,0,pricing
S02220,U0370,returning,desktop,West,5,2026-03-07 10:33:13,2026-03-07 10:35:14,120,0,0,0,0,product_detail
S02221,U0100,returning,mobile,South,4,2026-03-07 16:55:32,2026-03-07 16:56:17,44,0,0,0,0,browse
S02222,U0238,returning,mobile,South,9,2026-03-13 14:58:02,2026-03-13 15:01:53,230,1,1,1,1,application
S02223,U0364,returning,mobile,East,6,2026-03-01 04:51:19,2026-03-01 04:53:30,131,1,0,0,0,product_detail
S02224,U0770,returning,mobile,East,4,2026-03-16 03:23:13,2026-03-16 03:24:29,75,0,0,0,0,browse
S02225,U0753,returning,mobile,South,6,2026-03-07 23:55:24,2026-03-07 23:56:37,73,1,0,0,0,product_detail
S02226,U0743,returning,mobile,North,6,2026-03-07 20:52:10,2026-03-07 20:54:07,116,0,0,1,0,pricing
S02227,U0081,new,desktop,South,6,2026-03-11 10:40:52,2026-03-11 10:42:01,68,1,0,0,0,product_detail
S02228,U0347,returning,mobile,South,3,2026-03-07 21:00:50,2026-03-07 21:02:05,74,0,0,0,0,entry
S02229,U0709,new,mobile,North,6,2026-03-03 02:06:02,2026-03-03 02:08:04,122,1,0,0,0,product_detail
S02230,U0347,returning,mobile,South,8,2026-03-08 01:24:16,2026-03-08 01:27:11,174,1,0,1,1,application
S02231,U0139,new,mobile,West,5,2026-03-10 16:30:01,2026-03-10 16:31:36,95,0,0,0,0,product_detail
S02232,U0680,returning,desktop,West,3,2026-03-05 04:57:20,2026-03-05 04:58:31,71,0,0,0,0,entry
S02233,U0432,returning,mobile,North,6,2026-03-20 12:35:07,2026-03-20 12:36:48,101,0,1,0,0,product_detail
S02234,U0090,new,mobile,West,6,2026-03-14 10:53:37,2026-03-14 10:55:11,94,1,0,0,0,product_detail
S02235,U0800,returning,desktop,East,4,2026-03-16 06:01:20,2026-03-16 06:02:46,85,0,0,0,0,browse
S02236,U0648,new,desktop,West,5,2026-03-19 23:47:03,2026-03-19 23:48:33,89,0,0,0,0,product_detail
S02237,U0024,returning,mobile,South,4,2026-03-17 20:21:43,2026-03-17 20:23:09,86,0,0,0,0,browse
S02238,U0430,new,desktop,West,3,2026-03-09 14:19:58,2026-03-09 14:21:02,64,0,0,0,0,entry
S02239,U0655,new,mobile,West,8,2026-03-10 22:59:34,2026-03-10 23:01:47,133,1,1,1,0,pricing
S02240,U0256,returning,mobile,West,4,2026-03-08 08:09:17,2026-03-08 08:10:53,96,0,0,0,0,browse
S02241,U0247,returning,mobile,South,7,2026-03-04 02:08:34,2026-03-04 02:11:33,178,0,1,1,0,pricing
S02242,U0546,new,mobile,East,6,2026-03-10 18:43:50,2026-03-10 18:45:44,113,0,1,0,0,product_detail
S02243,U0738,new,desktop,West,6,2026-03-02 07:51:39,2026-03-02 07:54:02,142,1,0,0,0,product_detail
S02244,U0403,new,mobile,West,3,2026-03-20 22:48:53,2026-03-20 22:49:55,61,0,0,0,0,entry
S02245,U0678,new,mobile,South,3,2026-03-17 18:17:58,2026-03-17 18:18:30,32,0,0,0,0,entry
S02246,U0741,new,mobile,North,5,2026-03-18 23:21:24,2026-03-18 23:23:05,100,0,0,0,0,product_detail
S02247,U0629,new,mobile,South,7,2026-03-04 11:58:28,2026-03-04 12:01:09,160,1,1,0,0,product_detail
S02248,U0117,returning,mobile,East,4,2026-03-16 05:58:33,2026-03-16 05:59:35,62,0,0,0,0,browse
S02249,U0501,new,mobile,West,3,2026-03-17 16:39:28,2026-03-17 16:39:55,26,0,0,0,0,entry
S02250,U0385,new,desktop,East,4,2026-03-01 00:01:14,2026-03-01 00:02:20,66,0,0,0,0,browse
S02251,U0153,new,desktop,East,3,2026-03-03 08:25:37,2026-03-03 08:26:13,36,0,0,0,0,entry
S02252,U0430,new,desktop,West,3,2026-03-12 11:58:29,2026-03-12 11:59:10,40,0,0,0,0,entry
S02253,U0109,new,mobile,East,8,2026-03-10 11:36:26,2026-03-10 11:38:44,138,1,0,1,1,application
S02254,U0661,new,mobile,West,3,2026-03-07 07:37:08,2026-03-07 07:38:23,74,0,0,0,0,entry
S02255,U0248,new,desktop,West,3,2026-03-03 23:46:01,2026-03-03 23:46:45,44,0,0,0,0,entry
S02256,U0194,new,mobile,West,3,2026-03-01 12:36:59,2026-03-01 12:37:27,28,0,0,0,0,entry
S02257,U0160,new,mobile,East,4,2026-03-05 03:29:02,2026-03-05 03:30:32,89,0,0,0,0,browse
S02258,U0352,returning,mobile,West,3,2026-03-12 15:53:31,2026-03-12 15:54:15,44,0,0,0,0,entry
S02259,U0592,new,mobile,East,3,2026-03-15 06:58:47,2026-03-15 06:59:49,62,0,0,0,0,entry
S02260,U0551,returning,mobile,North,4,2026-03-10 11:53:03,2026-03-10 11:54:14,70,0,0,0,0,browse
S02261,U0135,returning,mobile,North,7,2026-03-20 17:53:39,2026-03-20 17:55:34,114,1,1,0,0,product_detail
S02262,U0737,returning,mobile,North,4,2026-03-10 10:51:32,2026-03-10 10:52:40,67,0,0,0,0,browse
S02263,U0723,returning,desktop,North,8,2026-03-16 15:48:11,2026-03-16 15:51:28,196,0,1,1,1,application
S02264,U0193,new,desktop,East,3,2026-03-07 17:18:29,2026-03-07 17:18:47,18,0,0,0,0,entry
S02265,U0167,new,mobile,East,3,2026-03-13 03:38:34,2026-03-13 03:39:27,52,0,0,0,0,entry
S02266,U0638,new,mobile,North,4,2026-03-18 03:24:20,2026-03-18 03:26:01,100,0,0,0,0,browse
S02267,U0164,new,desktop,North,3,2026-03-05 05:39:06,2026-03-05 05:40:04,58,0,0,0,0,entry
S02268,U0495,new,mobile,West,5,2026-03-16 22:06:32,2026-03-16 22:08:22,110,0,0,0,0,product_detail
S02269,U0740,returning,desktop,East,7,2026-03-20 01:16:22,2026-03-20 01:19:09,166,1,0,1,0,pricing
S02270,U0200,returning,mobile,South,8,2026-03-15 16:55:42,2026-03-15 16:58:46,184,1,1,1,0,pricing
S02271,U0521,new,mobile,North,5,2026-03-15 02:17:48,2026-03-15 02:20:07,138,0,0,0,0,product_detail
S02272,U0541,returning,mobile,North,3,2026-03-02 02:10:23,2026-03-02 02:10:42,18,0,0,0,0,entry
S02273,U0338,returning,mobile,West,5,2026-03-03 08:14:19,2026-03-03 08:16:02,103,0,0,0,0,product_detail
S02274,U0406,new,mobile,South,6,2026-03-19 17:34:23,2026-03-19 17:36:05,102,0,1,0,0,product_detail
S02275,U0113,new,mobile,South,4,2026-03-02 12:04:29,2026-03-02 12:05:43,74,0,0,0,0,browse
S02276,U0152,new,mobile,East,6,2026-03-19 04:52:07,2026-03-19 04:54:40,153,0,1,0,0,product_detail
S02277,U0084,new,mobile,East,3,2026-03-05 05:24:05,2026-03-05 05:24:39,34,0,0,0,0,entry
S02278,U0279,new,mobile,South,6,2026-03-10 03:59:05,2026-03-10 04:01:36,150,0,1,0,0,product_detail
S02279,U0662,new,mobile,West,3,2026-03-07 03:05:20,2026-03-07 03:06:27,66,0,0,0,0,entry
S02280,U0152,new,mobile,East,3,2026-03-06 11:21:40,2026-03-06 11:22:10,29,0,0,0,0,entry
S02281,U0679,new,mobile,East,4,2026-03-20 18:05:41,2026-03-20 18:06:43,61,0,0,0,0,browse
S02282,U0538,new,desktop,North,8,2026-03-01 14:07:21,2026-03-01 14:09:21,119,1,1,1,0,pricing
S02283,U0270,new,mobile,East,7,2026-03-14 19:03:21,2026-03-14 19:06:09,168,1,0,1,0,pricing
S02284,U0398,new,desktop,South,9,2026-03-05 14:45:45,2026-03-05 14:50:06,260,1,1,1,1,application
S02285,U0407,new,desktop,East,4,2026-03-20 10:57:48,2026-03-20 10:58:59,70,0,0,0,0,browse
S02286,U0728,new,mobile,East,7,2026-03-10 03:06:17,2026-03-10 03:08:26,128,1,0,1,0,pricing
S02287,U0595,new,desktop,North,4,2026-03-03 20:41:51,2026-03-03 20:42:51,59,0,0,0,0,browse
S02288,U0418,new,desktop,North,8,2026-03-14 02:53:10,2026-03-14 02:55:34,143,1,1,1,0,pricing
S02289,U0146,new,desktop,North,3,2026-03-04 19:57:42,2026-03-04 19:58:12,29,0,0,0,0,entry
S02290,U0265,returning,mobile,North,7,2026-03-14 23:10:08,2026-03-14 23:13:15,186,1,0,1,0,pricing
S02291,U0411,new,desktop,North,4,2026-03-02 08:59:59,2026-03-02 09:01:29,89,0,0,0,0,browse
S02292,U0312,returning,mobile,East,3,2026-03-07 09:14:22,2026-03-07 09:15:12,50,0,0,0,0,entry
S02293,U0735,returning,mobile,West,3,2026-03-09 04:55:32,2026-03-09 04:56:22,49,0,0,0,0,entry
S02294,U0327,returning,desktop,South,4,2026-03-09 02:53:03,2026-03-09 02:53:39,36,0,0,0,0,browse
S02295,U0324,new,desktop,West,8,2026-03-20 19:47:54,2026-03-20 19:50:51,177,1,1,1,0,pricing
